"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DDX18",2202.38172852529,-0.571343248591623,0.142282962410045,-4.01554226109709,5.93092694068341e-05,0.00177633349943407
"DDX18P1",117.348832041695,0.94079624277019,0.301630867688972,3.119031715747,0.00181446429143805,0.0175885616724379
"DDX18P5",135.052232486181,0.794556181670079,0.252574095994775,3.14583401176071,0.00165613968470337,0.016559311028791
"DDX21",6193.1661305662,-0.654727315414898,0.16132756155246,-4.05837235196786,4.94159321968406e-05,0.00158510337660896
"DDX23",3696.49746574147,-0.662741817434726,0.155773384354905,-4.25452538108034,2.09492897165054e-05,0.000923430455320437
"DDX24",2515.54524632776,-0.526256746338874,0.151547943050245,-3.47254298373682,0.000515552447452406,0.00749406234328536
"DDX27",1641.73609092419,-0.795976879272364,0.192503156789489,-4.13487701992752,3.55144766390733e-05,0.00128450765392985
"DDX28",152.593130167528,-0.633902341649207,0.170922370485013,-3.70871489700518,0.000208313821808683,0.0040986454308281
"DDX39A",1172.71439846963,-0.58654936224508,0.207916180908744,-2.82108568790286,0.00478614167079768,0.0339087687772049
"DDX41",1384.31804309929,-0.461907033554489,0.153525101909201,-3.00867433279852,0.00262390214169282,0.0225881655748772
"DDX42",4022.15291695693,-0.2984317745305,0.0886836870522855,-3.36512592619827,0.000765087323839702,0.0098285246989699
"DDX46",4167.15839232352,-0.41218408943248,0.105281688305319,-3.91505964681282,9.0381861237682e-05,0.00231838964900148
"DDX50",1186.67061131212,-0.301022468128753,0.0930919322797745,-3.23360425288061,0.0012223871225575,0.0135917806246274
"DDX51",259.228278502648,-0.983774151276561,0.327402833018207,-3.00478203626861,0.00265771229547099,0.0227980312412147
"DDX54",1044.50917777852,-0.469103576408159,0.146177685828896,-3.20913259604654,0.00133136078397065,0.014326290488071
"DDX55",1547.89816878381,-0.380393535695903,0.120091294707684,-3.1675363032918,0.00153736514081657,0.0157893167567177
"DEC1",32.1820649551349,0.870979240192489,0.288283431771678,3.02126013569281,0.00251724994597215,0.0220528104072138
"DENND6A",1719.57304750791,0.539459211316682,0.148393024585956,3.6353407636368,0.000277613430355506,0.00497510840540037
"DET1",151.391506025721,0.706649568027936,0.222693882640307,3.17318805370738,0.00150774830116835,0.0155758149160384
"DGCR8",860.147714293035,-0.370831119322387,0.136507895020288,-2.71655437414278,0.00659653586670075,0.0422167660183291
"DHX16",1186.89670603836,-0.495561081639374,0.154733266375216,-3.2026796386349,0.00136155352541903,0.0145777119869207
"DHX33",762.349442217597,-0.68666779450911,0.189652801547797,-3.62065726899401,0.000293855565529119,0.00514993230625977
"DHX34",502.8680188282,-0.50920302943905,0.186336355274351,-2.73270896969798,0.00628158096375482,0.0407225410499144
"DHX37",1220.18438488664,-0.567195434795121,0.188901038042585,-3.0026062359025,0.00267678527899278,0.0228997826831074
"DHX38",1923.61739289045,-0.384198233623714,0.139627566517486,-2.75159299274617,0.00593061789071799,0.0391869957839452
"DHX9",11712.778129771,-0.353906509613171,0.118579548750192,-2.98454930334348,0.0028399642921485,0.0238450207742444
"DIRC2",298.591347153193,0.753916409447595,0.169602055414211,4.44520797584877,8.78068805203841e-06,0.000546744176040258
"DIS3L2",1544.85371863234,-0.562709113053028,0.164847544706753,-3.4135122488723,0.000641312756287634,0.00861166258506335
"DKC1",4355.14055664587,-0.589646628167544,0.18326972114261,-3.21737068453722,0.00129371332050002,0.0141373572628351
"DLEU1",534.126378317553,0.929316271979707,0.244263668179342,3.80456200836789,0.000142055324200113,0.00322222062521343
"DMKN",84.6049583482018,2.20397754748119,0.617986266652003,3.56638596424066,0.000361938198563626,0.00594297281984824
"DMXL1",9415.14285515951,0.560738330310671,0.162817626935277,3.44396574784605,0.000573248319586531,0.0080123563542209
"DNAAF5",481.177002022638,-0.54391911389369,0.153573639375166,-3.5417478944088,0.000397485172294481,0.00631126956569177
"DNAH7",855.503033525077,2.08081234624395,0.491453579229767,4.23399571024615,2.29575324758014e-05,0.000965922506934819
"DNAJA1",4789.32754760687,-0.695405274660565,0.20110684255611,-3.45788967606382,0.000544424277723924,0.00776672837529242
"DNAJA2",1688.81186683647,-0.550738978807571,0.128314583367962,-4.29209965346061,1.76991477054472e-05,0.000824126296970939
"DNAJA3",758.236258658045,-0.354191074598734,0.118965119361864,-2.97726826567851,0.00290829410315121,0.0242530954673503
"DNAJB2",406.625181201068,0.524027717571811,0.132047004474811,3.96849379246444,7.23283410865306e-05,0.00200423979017789
"DNAJB5",239.15622853546,0.657593573693619,0.206094493277316,3.19073820574516,0.00141909804156306,0.014961778687874
"DNAJB7",71.7235662878308,0.788154076866059,0.281935171305183,2.79551527117883,0.00518170536517829,0.0356941942682433
"DNAJC11",1160.3782180666,-0.489585696015206,0.156938014064608,-3.11961189857835,0.00181089464061687,0.017564682409111
"DNAJC19",2374.90855725191,0.591488894924364,0.21237322854787,2.78513868705932,0.00535048328819597,0.0364613620815346
"DNAJC22",16.2831712142432,1.45985195630105,0.504433538904456,2.89404221509854,0.00380317026574434,0.0289624640189394
"DNAJC4",226.726472939179,0.482237712889637,0.153442707776171,3.14278677611115,0.00167347695043195,0.0166801425103318
"DNAJC8",4944.96405939727,-0.520601894970916,0.166866328914922,-3.11987384367009,0.00180928510485673,0.0175597976130289
"DNAJC9",868.568608335367,-0.683469791294115,0.187658695166184,-3.64208964945034,0.000270433853803447,0.00490176795740997
"DND1",56.7932145227076,1.87541151073126,0.501927271325776,3.73642082801678,0.000186658183015227,0.00382887402442742
"DNMT1",14462.8097718647,-0.720941535583424,0.16244773381551,-4.43799072261721,9.08025319606161e-06,0.000556155398932747
"DNTTIP1",314.001052214538,-0.499956983562653,0.129743756984812,-3.85341842398768,0.000116480083010263,0.00280222842126812
"DOCK7",2485.0896248539,0.955693952973251,0.240085689869538,3.9806368863241,6.87308718081432e-05,0.00195575050639731
"DOPEY1",2305.30357735282,0.61362662594457,0.130947556463367,4.68604869397645,2.7853002267686e-06,0.000272993808645876
"DPP3",780.79125781293,-0.477079858457243,0.172257845637169,-2.76956824052083,0.00561306446445498,0.0376528253344386
"DPPA4",419.390667683342,1.52867048152815,0.479297231877867,3.18939977086636,0.00142568568354347,0.0150013500883388
"DPRXP4",53.4662654864736,0.715863740441271,0.235803416632559,3.03584973731219,0.00239858867654513,0.0212408204161649
"DPY19L1",1114.79012241592,0.498028538213829,0.181816378015445,2.73918413538918,0.00615918667803795,0.040162450133013
"DPY19L2",447.622615972989,1.39989269415269,0.312902593631467,4.4738929067538,7.68082219454593e-06,0.000499820060676231
"DPY19L2P1",138.89421775303,1.27788606268249,0.458406781241251,2.7876683220573,0.00530888668510505,0.0362557001230529
"DPY19L4",805.344624297453,0.440862720760315,0.142184373875588,3.10064115165055,0.00193102153412487,0.0183877882638458
"DRAM2",3320.18451409697,0.74696018471507,0.15346080214801,4.86743307906499,1.13057096630645e-06,0.000146932897139071
"DRG2",479.855559964932,-0.604351718819848,0.182650463570743,-3.30878831077137,0.000937006547400948,0.0112780891807995
"DRICH1",103.337852306708,1.0324164142659,0.377776152820341,2.73287873402872,0.00627834431414993,0.0407220388153891
"DSC2",1339.31498976153,1.55160195784154,0.345291424960649,4.49360118925157,7.00287219190392e-06,0.000475130436872551
"DSP",779.461939472304,1.9068095353162,0.514954037311297,3.70287326082951,0.000213171390666289,0.00416564094128922
"DSTNP1",23.3875740613566,1.11601570579651,0.301748749092557,3.69849323038681,0.000216883133403559,0.00420986600511212
"DTHD1",500.428895559058,1.29047219118202,0.345352311114668,3.73668323520656,0.000186463582099039,0.00382887402442742
"DTNA",254.552633809912,1.14853474452114,0.427727930168523,2.68519931365862,0.00724865650179443,0.0448360607461987
"DTYMK",454.266388679046,-0.724706226803661,0.231457555192655,-3.13105453049673,0.00174179815087591,0.0171246260307168
"DUS4L",209.820412160242,0.49672222792416,0.181366763716955,2.73877207567841,0.00616691101840648,0.0401963108170189
"DUSP18",85.7087720729623,0.581287825404692,0.163279783783918,3.56007223878957,0.00037075278981879,0.00604563986719124
"DUT",1358.58997811228,-0.493225972725143,0.151611037764558,-3.25323261417874,0.00114100051790882,0.0129805285711814
"DYRK1A",3197.74614155025,0.380714776455337,0.135830462857331,2.8028674013665,0.00506504890876356,0.0351652149424346
"DYRK3",265.791640692308,-1.32781444723591,0.315885432879554,-4.20346843832523,2.62855818167371e-05,0.00104864941730189
"E2F3P1",86.5099300631988,1.35626381947267,0.38546609535784,3.51850353586509,0.000433988032390466,0.0067293574006795
"EAF2",1099.3142858233,0.991598645450021,0.323204669394369,3.06802079099943,0.00215481625448213,0.0199035325704871
"EBNA1BP2",1093.77594983887,-0.862946375515072,0.212526562600249,-4.06041656608463,4.89852400174056e-05,0.00157446890889953
"ECH1",1215.73131820931,-0.8440337098414,0.21009505665175,-4.01738966776576,5.88463723034989e-05,0.00177560579482195
"ECHDC3",67.6853644333556,1.17647251322392,0.40867802965968,2.87872708548491,0.00399283701890066,0.0300039120615735
"ECHS1",732.480125448382,-0.625983508445413,0.211882054588033,-2.95439606559662,0.00313281658349986,0.025415797458973
"ECM2",671.504931419491,0.911287218031069,0.23866643541525,3.81824623326502,0.000134403741764568,0.00309784276014859
"ECT2L",88.7404835075356,1.18450749427474,0.341882940670227,3.46465808429233,0.000530906003898585,0.00764947870227018
"EDARADD",133.390970186334,1.21422188427148,0.399510883654262,3.03927110361847,0.00237151339312164,0.0210597816867927
"EDEM1",2541.37809687186,0.49180051663133,0.184675487888267,2.66305248333163,0.00774353355317617,0.0468090684612457
"EEF1A1P10",31.9773915063448,0.733686271238175,0.260694672623057,2.81435084137306,0.00488758536977074,0.0342930095012018
"EEF1A1P14",27.3383685036628,1.51943022076568,0.418602878595131,3.62976534195137,0.000283678990133019,0.00503129926435187
"EEF1A1P19",204.51665762224,0.497988020233125,0.175113076105923,2.84380830550828,0.0044577858618334,0.0324384619221772
"EEF1A1P25",44.8407058605643,0.839065661987083,0.279914942920915,2.99757366731274,0.00272138078171258,0.0231362508294279
"EEF1A1P32",7.87547778107928,1.19300984655235,0.369724268364154,3.22675558147921,0.00125202359833399,0.0138341201769987
"EEF1A1P4",275.068878690227,0.871223739135375,0.220017157424846,3.95979908718242,7.50128452153949e-05,0.00204297419610642
"EEF1B2P1",294.334940002469,1.45415420076145,0.287838453493822,5.05198031434205,4.37252775136609e-07,9.20831208962009e-05
"EEF1B2P3",391.364435204858,0.837526607052436,0.288668627161017,2.90134267547291,0.00371567304680535,0.0284490861743577
"EEF1B2P7",50.8149590577557,1.38769380454456,0.318022917433915,4.36350252913117,1.27996460275938e-05,0.000691267957912021
"EEF1D",3305.32697912669,-0.653225802412995,0.178753817684019,-3.65433203540132,0.000257852400011975,0.00474739909767338
"EEF1G",45808.3715780651,-0.567219811774101,0.1891990824022,-2.99800508846182,0.00271753136016644,0.0231237743497978
"EEF2",17465.6198260117,-0.618943147480929,0.152112240391835,-4.06898975313596,4.72174236023357e-05,0.00153946252968765
"EFCAB10",40.628461773548,1.13693144661296,0.368173698052234,3.0880300592566,0.0020148808936256,0.0190090783297607
"EFCAB13",689.626104906267,0.926474865809778,0.264006163473609,3.50929256203669,0.000449300385135239,0.00685336994981876
"EFHC1",1812.1258032474,0.594971756365088,0.189835692639697,3.1341406249368,0.00172358233924332,0.0170193037204636
"EFNA5",102.733416328098,1.75170982607006,0.410419414259947,4.26809689114897,1.97147699353313e-05,0.000886773702643599
"EGR2",1331.25057521407,0.848091911653591,0.319783075389193,2.65208504428015,0.00799963899477057,0.0478952744943315
"EGR3",262.802149723928,1.1496462521204,0.393238958120481,2.92353091772807,0.00346085853468949,0.0272712217438212
"EHD1",2188.6797410524,-0.955562702490505,0.204661277885735,-4.66899607176306,3.02675165668649e-06,0.000287777022783641
"EHF",103.901997901054,1.68620432847553,0.558362865566568,3.01990772033979,0.00252851711449838,0.0221078164889897
"EI24",2812.90844655739,0.838197904185878,0.198309880902852,4.22670771809144,2.37135366277862e-05,0.000988250746918607
"EIF1AD",317.487117244154,-0.671230079792997,0.219029097345418,-3.06457036041399,0.00217982893322815,0.0200645355372734
"EIF1AX",1239.46851087723,-0.783014439951231,0.249040436754311,-3.1441257096883,0.00166583861676165,0.0166248809283102
"EIF2AK1",7208.32488139407,0.546873609307983,0.179051969108342,3.05427308077844,0.0022560661670637,0.0204732983980364
"EIF2AK3",2153.77444136708,0.477497858924252,0.153260871946131,3.115588818339,0.00183578054730926,0.0177626590677492
"EIF2S1",1697.10174175791,-0.786047287118558,0.158262266295975,-4.96673847478292,6.80883108546513e-07,0.000114397168977407
"EIF2S2",3517.66766492303,-0.763622616774421,0.195123952596258,-3.91352576971662,9.095818839807e-05,0.00232565880094131
"EIF2S2P5",56.0605814184455,1.43054490821294,0.386030806097032,3.70577913891505,0.000210741885220221,0.00413106130065022
"EIF3A",18568.2867406519,-0.496194285729947,0.142300550123592,-3.48694566042778,0.000488570615881727,0.00725680471372316
"EIF3B",5047.46900446073,-0.558428289083997,0.189059960652043,-2.95370996142204,0.00313978943094307,0.0254225275800684
"EIF3C",23879.4804704156,-0.714269166303379,0.244380264192077,-2.92277761735285,0.00346924196723915,0.0273101754862782
"EIF3D",4531.41976127834,-0.476796961290923,0.141041134657434,-3.38055250653639,0.000723402520351381,0.00936882970484439
"EIF3G",1338.75028284033,-0.452952388707405,0.143766255658993,-3.15061685811577,0.00162926065099658,0.0163523392013424
"EIF3J",1020.59124773957,-0.441435922315271,0.16296172862621,-2.70883185909133,0.00675205485715369,0.0427298234443548
"EIF3M",5109.27563242469,-0.472011591227843,0.173912433221879,-2.71407617318336,0.00664608822811257,0.0423748291983966
"EIF4A1P2",22.6489391522041,-1.51133490281465,0.477731693529901,-3.16356424177677,0.00155849951505349,0.0159324575663517
"EIF4A2",63231.9686627481,0.998745040841612,0.308675026576986,3.23558744585551,0.00121392695920621,0.0135166425373606
"EIF4A3",2084.9988031203,-0.683264771570732,0.15995752675495,-4.27153873551366,1.94128798149635e-05,0.000875675300289747
"EIF4BP5",84.5832622267579,1.06329069198868,0.258958473037434,4.10602781023881,4.02521041261844e-05,0.00138012977822259
"EIF4E2P1",28.8927920601306,1.56486777251644,0.399190829162231,3.92009950679621,8.85124144697417e-05,0.00229409795599964
"EIF4E3",304.722427444997,0.713995558886315,0.227939110406518,3.13239600528817,0.00173385839435946,0.0170782900655332
"EIF4EP1",317.251340806779,1.62806105824919,0.353998459102888,4.59906255630339,4.24396341111889e-06,0.00034734871671003
"EIF4G2",59025.6102715249,0.725883675674576,0.235438644384621,3.08311185520057,0.00204848142503575,0.0192119244339738
"EIF4HP1",298.44826068275,-0.928083052407427,0.21978106117528,-4.22276172225441,2.41326912006997e-05,0.000997861642928931
"EIF5",4220.62443264656,-0.381926556306076,0.131118867801865,-2.91282683193397,0.00358173164888016,0.0277553612107951
"EIF5A",7428.09707692364,-0.654753963994786,0.201942581350302,-3.24227787728934,0.00118578342618369,0.0132983797309342
"EIF5B",6628.15780318978,-0.660135167624097,0.158089724456427,-4.1756994004126,2.97071898677273e-05,0.00113934966357433
"ELAC2",4177.71146506229,-0.44488941894845,0.141054797675102,-3.1540183409655,0.00161038964670763,0.0162761087271952
"ELK1",377.947902871054,-0.533148986216746,0.196426975073164,-2.71423507905755,0.00664290084476371,0.0423748291983966
"ELK4",2088.68650459207,0.438511141233308,0.157099690669694,2.79129220028375,0.00524980550933226,0.035956436804245
"ELOVL4",97.9624409696316,1.60019007202525,0.526168821249795,3.04121036329056,0.00235629142512747,0.0209832839305519
"ELOVL5",1887.38559080322,0.568949346090164,0.187315954117163,3.03737793596747,0.00238646036372037,0.0211688366788559
"EMC10",357.265148914076,-0.474269532083479,0.167354549271855,-2.83392076371384,0.00459807314160019,0.0330802924070357
"EMC3",1564.40503738635,0.57661311127164,0.174222542443624,3.30963549942582,0.000934175375767054,0.0112780891807995
"EMC3-AS1",661.432203006697,0.905608806476633,0.258061223786504,3.50927889587104,0.000449323473848176,0.00685336994981876
"EMILIN2",1306.62427822272,-1.0371953137547,0.284813819782726,-3.64166076823778,0.000270884875970285,0.00490308797258471
"EMP2",166.603664117947,0.733496945195168,0.26919704877324,2.7247584939649,0.00643485367807511,0.041398949230339
"ENDOG",53.9729214533868,-0.697027402881779,0.222654490174797,-3.13053378054299,0.00174488929941088,0.0171337985751676
"ENO1",26051.2456895947,-0.779486833164438,0.227028232055792,-3.43343568377382,0.000595983579986307,0.00820212613567883
"ENO4",28.3443612439976,1.24220837181403,0.433268996635773,2.86706037463902,0.00414303967611582,0.0308262342911748
"ENPP3",47.6871953389724,1.57902407854241,0.549379894307888,2.87419342226143,0.00405060811777802,0.0303089329378319
"ENTPD3",71.41947800829,1.40030615627786,0.406484435672218,3.44491949356468,0.000571229498603875,0.007991173549632
"ENY2",891.439004752407,-0.45743143178289,0.173384687990669,-2.63824583983741,0.00833361432868241,0.0493183482336263
"EP300",17297.0694003421,0.213927454870041,0.0756015521297813,2.82967014358121,0.00465960169504051,0.0333566977970483
"EP400",4749.88185194629,-0.276846675256736,0.0903688917289294,-3.06351743348989,0.0021875145885448,0.0201056989762741
"EPC2",1747.86700712368,0.635231278283382,0.168226155208204,3.77605537912457,0.00015933158093107,0.00348466507165776
"EPN1",1128.89524478032,-0.423071364491666,0.151323191775048,-2.79581311713667,0.00517693264713906,0.0356767953868377
"EPOR",205.80307513974,0.743985859792183,0.203477096839682,3.6563616807368,0.000255820346654578,0.00471767185154633
"EPRS",7618.64701895464,-0.440171439698466,0.151774062242094,-2.90017565054265,0.00372953600218607,0.0284973881822476
"ERBB3",210.007790639438,1.48023595665033,0.562531868468056,2.63138150853828,0.00850385151376375,0.0499079967697048
"ERCC2",1541.99933307769,-0.491053988590752,0.170769622610541,-2.87553477652554,0.00403343710901896,0.0302089218948128
"ERGIC2",1908.10257789299,0.636000232677828,0.18799413375252,3.38308552497214,0.000716763074937097,0.00930426489757439
"ERH",1940.04763064337,-0.522815651238274,0.19732294165632,-2.64954316436692,0.00806006755058478,0.0481300310523449
"ERI2",295.885754230202,0.539470869223233,0.194155221290341,2.77855452785637,0.00546013482255127,0.0369548255381369
"ERICH6",50.6656216536811,1.89712201546546,0.536318164142692,3.53730703583016,0.000404229445915777,0.0063927840062258
"ERLEC1",1584.2665898514,0.456189238484129,0.161826902471502,2.8189950590228,0.00481742596718532,0.0340085988428156
"ERVW-1",518.254381543253,1.01566794284884,0.231345173614217,4.39027072396388,1.13209626335988e-05,0.000641756634624293
"ESF1",1582.1039133275,-0.454775456875938,0.142562619397647,-3.19000491711954,0.00142270373060211,0.0149799004207562
"ESRP1",156.931167160551,4.49854519147275,0.752038106445576,5.98180484860617,2.2067857317702e-09,6.60925695205681e-06
"ESYT2",2168.1245965517,0.388490162105115,0.147639861533949,2.6313365379023,0.00850497697533414,0.0499079967697048
"ETF1P1",35.4667147861425,1.41183601847667,0.368477556253735,3.83153870436679,0.000127344336128811,0.00297786946841423
"ETF1P2",179.93309259449,1.27759655809768,0.258464492352677,4.94302542863175,7.69194464287834e-07,0.000123366360646083
"ETFA",5691.14499031041,-0.440850671297289,0.127380428529059,-3.46089800755159,0.000538376742502082,0.00772803761967051
"ETFBKMT",65.9327976127677,0.860813748018648,0.319015631036826,2.69834347997599,0.00696854988812297,0.0437338478749472
"ETS1",6025.91476566734,-0.396249845774482,0.146721207385056,-2.70069918886751,0.00691938895035668,0.0435226432621788
"ETV1",224.962935536755,1.88360458211488,0.424351601580671,4.43878278083228,9.04690642896013e-06,0.000556155398932747
"EVA1C",69.8867685176914,1.26831102700735,0.336043690404296,3.77424443078053,0.000160493343130422,0.0034868082489338
"EVI2A",1061.92385325959,1.33297132346279,0.265781868522679,5.01528313752918,5.29554239462058e-07,9.89207319315124e-05
"EVI2B",14496.2794410605,1.78795994085696,0.386709802914607,4.62351853348743,3.77285014876812e-06,0.000327351446241203
"EVI5",1068.87713386961,0.469991375474897,0.12570407891137,3.73887132020809,0.000184848309462226,0.00381171617875485
"EWSR1",8547.89241213159,-0.276289378572508,0.0976758500716317,-2.82863551604504,0.00467469049682517,0.0334345656345001
"EXOSC2",645.307467319343,-0.554925031017246,0.184193809704721,-3.01272356496041,0.00258914647500802,0.0224107220886065
"EXOSC5",126.440673371065,-0.874261433311777,0.239469419024909,-3.65082705287241,0.000261397219066474,0.00479268480870378
"EXOSC6",561.051671254346,0.64283767086751,0.161923702732654,3.97000352646872,7.18715680519495e-05,0.00200206448689273
"EXPH5",146.551679513749,1.80034351899946,0.482692947804895,3.72979039198054,0.000191639127076905,0.00387130541950013
"EYA1",84.3756114405354,1.69223167641219,0.634920773544719,2.66526430843423,0.00769278347272725,0.0466206167862456
"EYA4",107.545426897784,1.87143654496193,0.630323950897262,2.96900751161042,0.00298763293083172,0.0246704773335283
"EYS",889.974967680604,1.56540350885498,0.287239425756458,5.4498211891784,5.04204876192605e-08,2.76060862902972e-05
"F2R",981.256937964664,0.68277078766842,0.259158069488802,2.63457274942358,0.0084243248788212,0.0495896511347344
"FABP5",1894.72400442432,-0.631862687185528,0.231988634766949,-2.72367949326606,0.00645591240403621,0.0415008004661081
"FABP5P7",543.08098968535,-1.09228023180395,0.339977296066794,-3.21280345611477,0.00131446207364143,0.0142593231460688
"FADD",86.3436216709641,-0.656667968539069,0.208887361856338,-3.14364623452276,0.00166857022717485,0.0166416822029411
"FAIM",346.87624515372,-0.915715164668112,0.261882910002311,-3.49665873447042,0.000471124109025339,0.00707711315336266
"FAM106A",228.905234750596,1.43594366599146,0.461008866735824,3.11478535360648,0.00184078809785784,0.017789429956048
"FAM106CP",247.128191052766,1.05574771286158,0.387739681042104,2.72282607244146,0.00647261240462669,0.0415913151601224
"FAM120AOS",658.204193440926,0.813590147064082,0.221422097816781,3.67438550662318,0.000238422525334296,0.00448600706918215
"FAM122A",291.459257731584,0.669772026519341,0.174590172071547,3.83625274305171,0.000124925846050101,0.00294715356293455
"FAM122C",257.903429320277,0.845885580912273,0.234742586333476,3.60346025884968,0.000314008776918693,0.00540316889070251
"FAM124A",31.7118420280995,0.905747389507436,0.300173350811791,3.01741439424228,0.00254941036866029,0.022222476211477
"FAM134B",161.567258099623,1.05458958792918,0.317797885115731,3.31842859037635,0.000905254658950285,0.0110822154778817
"FAM135A",1620.78174118069,0.605511538295179,0.16817550262242,3.60047408126168,0.000317637492673683,0.00542532013968602
"FAM13A",351.432153393667,0.677921770773794,0.249753151539226,2.71436723258853,0.0066402511150766,0.0423748291983966
"FAM155A",28.0985409404373,2.33068097837976,0.528541384642003,4.40964708933511,1.03539212935544e-05,0.000608887267774281
"FAM160A2",853.298304556602,0.685647344365968,0.138697237453446,4.94348234294218,7.67393034800578e-07,0.000123366360646083
"FAM160B1",1344.55614527884,0.528640952272241,0.148741563276012,3.55409033379104,0.000379288911256525,0.00612649983004182
"FAM185A",457.280400011989,0.501689827233632,0.167078450962048,3.00272012545527,0.00267578383324192,0.0228997826831074
"FAM185BP",194.260595062621,1.62593203520029,0.296695032727369,5.48014579231039,4.24975501628938e-08,2.69910440594571e-05
"FAM188A",1211.82380513936,0.45159049751031,0.134938657547724,3.34663546916194,0.000817987001346716,0.0103325358849508
"FAM196B",308.500660590549,0.674046545472986,0.196302452597549,3.43371433496497,0.000595371289955066,0.00820212613567883
"FAM200A",214.048913416008,0.49521672942005,0.167243190146185,2.96105766092592,0.00306584535184906,0.0250925219054945
"FAM200B",190.79992969291,0.922422308501288,0.214985205232337,4.29063156929527,1.78165691585644e-05,0.000824756516325615
"FAM207A",245.182442304923,-0.663118964587739,0.21602169421881,-3.06968689874297,0.00214283284496414,0.0198513683740188
"FAM210A",478.90782888877,-0.550730597642664,0.173161203480732,-3.18045027738528,0.00147046371601384,0.0153403566904518
"FAM210B",59.4990545199217,0.619969734467847,0.231329587770873,2.68002783579036,0.00736160382434001,0.045305250202663
"FAM217B",324.148138029333,0.472449265953082,0.161325041742224,2.92855505165772,0.00340541521722123,0.0270193112418715
"FAM227B",229.4474238463,1.48596879985014,0.275150404720378,5.40056919545605,6.64297812125934e-08,3.24053375763402e-05
"FAM228B",373.612902313733,0.916098692190216,0.241779002717442,3.78899193848039,0.000151259821617069,0.00337317899948852
"FAM229A",40.137173427348,1.2225012631177,0.307454750396384,3.97619897413067,7.00255413981915e-05,0.00196903351880216
"FAM45A",924.375043499938,0.766530845427668,0.221917204968257,3.45412986585385,0.000552071458730045,0.0078369612410113
"FAM60DP",1227.13086879409,3.12268051983523,0.679984512328869,4.59228182880285,4.38425747792678e-06,0.000351582021386472
"FAM65A",2765.8938019496,0.953912318419285,0.278711735921572,3.42257678983317,0.000620305739046028,0.00842671666905669
"FAM73A",763.941143846984,0.462100302474097,0.114971298656457,4.01926661587854,5.83795783185705e-05,0.00176935063471472
"FAM8A1",137.923727046837,0.664955780571143,0.204834377491204,3.24630947556495,0.00116911672913513,0.0131885672811898
"FAM92A1",384.090447031677,0.830153183065944,0.243941676454401,3.40308058521161,0.00066630625132924,0.00884582830987096
"FAM98A",1276.64453739407,-0.432437004837635,0.131442706164219,-3.28992773701241,0.00100213115385626,0.011804034466565
"FAM98B",1120.15586007673,-0.696030724185293,0.161204231244784,-4.31769513002663,1.57667002675175e-05,0.000785792908358096
"FANCE",483.327696035825,-0.519387876415757,0.168429045084791,-3.08371917773616,0.00204430463438573,0.0192092268292467
"FANCL",3063.13751613108,0.735548886101001,0.213998530209155,3.43716793466806,0.000587831016273513,0.00815159901868196
"FAR2",187.325962357812,0.990394455635951,0.248132304570196,3.99139667586399,6.56853055417943e-05,0.00188598785061955
"FARSA",1295.64240762569,-0.629224323491586,0.182988861343165,-3.43859357817185,0.000584744397979848,0.00814033725716757
"FAT2",142.742412153585,1.336445249084,0.364773868590912,3.66376367431845,0.000248536113356817,0.00461550457061934
"FAU",2740.80636354277,-0.423963460407743,0.15097564300115,-2.80815800469558,0.00498257735207866,0.0347896242926134
"FBL",2733.43943263893,-1.28099922293245,0.236121821854449,-5.4251623711513,5.79018803049075e-08,2.96569695316555e-05
"FBXL13",222.678994983939,0.862710730910046,0.278333124643498,3.09956183625304,0.00193807117486606,0.0184047213603608
"FBXL3",1082.18265900564,0.337277753180797,0.1188039241232,2.83894455229475,0.00452630213620026,0.0326972817645986
"FBXL4",794.778728766655,0.438225161493482,0.140921148621219,3.10971891572773,0.00187265457309528,0.0179770310227369
"FBXO25",505.851624611661,0.902928683294817,0.21787174999635,4.14431280471169,3.40834242341554e-05,0.00125563018559146
"FBXO33",460.006842042355,0.641568859193243,0.232033824247059,2.76497989581955,0.00569263041225774,0.0379779771789195
"FBXO7",3502.37391367834,0.316696270778719,0.108494851867805,2.9189981397882,0.00351158319229676,0.0274615463349426
"FBXO8",360.732295784334,0.62453835530547,0.200636449286636,3.11278612398703,0.00185330270429387,0.0178777280308493
"FCF1P7",137.819045338774,1.14365787257603,0.250586883156173,4.56391754497089,5.02078046246576e-06,0.000392610866704949
"FCGBP",2537.59744799325,1.22264781072826,0.451306805085538,2.70912779721221,0.00674603494180696,0.0427298234443548
"FDPSP7",172.259451889577,0.687455678009693,0.241520930966287,2.84636066637906,0.00442220770958708,0.0323128458411522
"FEM1C",822.389661467677,0.394360107152438,0.139701730148939,2.82287203409722,0.00475955646713492,0.0338660689348963
"FEN1",558.745135482082,-1.05676232154314,0.240743874831795,-4.38957095910122,1.13574514629945e-05,0.000641756634624293
"FGF13",102.58109671651,0.836239264115647,0.297353693686439,2.8122713182015,0.00491929892437158,0.0344698271496787
"FGF23",1715.26345939453,2.10071448517696,0.601297408288266,3.4936363540251,0.000476489583253578,0.00711062180723713
"FGFR2",266.170835939466,2.57700003897218,0.522577712514956,4.93132404474373,8.16741169093834e-07,0.000127139375322274
"FHL1",1036.80887693605,1.48947685602803,0.442289540418533,3.36765109710385,0.000758114713874345,0.00977057258676692
