"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EXO1",1889.67709368145,-0.973060953169376,0.160858208929726,-6.04918430737019,1.45581036160596e-09,4.02006207331817e-08
"EXOC1",1925.01500962199,0.167197656448906,0.0709806399068057,2.3555388718449,0.0184958617747816,0.0394091912587201
"EXOC6B",982.854755849568,1.11663446998149,0.19626841206814,5.68932340265647,1.27543714611712e-08,2.50264886542087e-07
"EXOSC10",2688.81629663259,-0.288221164734607,0.0765782650633337,-3.76374633841907,0.000167386678259058,0.000788888595250019
"EXOSC2",675.743577557337,-1.00934803814992,0.10727657395862,-9.40883923585464,5.01646033129451e-21,3.84503852605669e-18
"EXOSC3",966.121449068985,-0.333232396074075,0.127896477680377,-2.60548532780432,0.00917442028391138,0.0221469407163107
"EXOSC4",87.4445821177638,-0.65937341721304,0.158212426865358,-4.16764618479798,3.07761141223313e-05,0.000191332474563186
"EXOSC5",108.165004225694,-0.827099156338303,0.151520832312132,-5.45864976925736,4.79769069940107e-08,7.82916062950567e-07
"EXOSC7",720.687067216375,-0.678148640063646,0.125150722101608,-5.41865543143306,6.00489210397055e-08,9.47770147384139e-07
"EXOSC8",1135.02321824295,-0.399414142935475,0.0990956839726925,-4.03059070711435,5.56368526396169e-05,0.000315388056484055
"EXOSC9",1802.30664928651,-0.498421193991862,0.0899305337167687,-5.54229107059025,2.98539509541404e-08,5.2033044264527e-07
"EXPH5",193.13106105906,1.2238104371703,0.303383154161685,4.03387736063314,5.48639598842552e-05,0.00031178595384474
"EXT1",1899.25020980778,0.419236856814599,0.149105562327463,2.81167818470702,0.004928378498034,0.013299114469054
"EXT2",1739.68310144686,0.266095737500272,0.111819176732145,2.3796968040436,0.0173268879351452,0.0373545589455853
"EYA1",146.293125395314,1.03638103527996,0.449499427531308,2.30563371564645,0.0211311077104334,0.0439737520611091
"EYS",1097.42669376416,1.22390538002174,0.206924428882806,5.91474571963138,3.32388680689469e-09,8.06982793881863e-08
"EZH1",2145.39972893388,0.326412055398026,0.102576464420194,3.18213400357525,0.00146194160169357,0.00483799682194467
"EZH2",4468.20761091123,-0.695405957000292,0.126915373525231,-5.47928858171026,4.27039372561057e-08,7.03374601402952e-07
"EZR",13602.4629507382,-1.01632738469847,0.165600616365672,-6.13721981839889,8.3978148863206e-10,2.55931870950093e-08
"F10",76.3882735710232,1.72630669550246,0.379713618319881,4.54633864105492,5.45871832939585e-06,4.46861750798917e-05
"F11R",736.375164650074,0.449742624130484,0.170129438993282,2.64353204708001,0.008204599842003,0.0202377610305756
"F12",58.4861349693801,1.36164903279089,0.464559786884658,2.93105230205593,0.00337815900707679,0.00974535042048787
"F13A1",2023.81298376836,0.740590982534129,0.327485311739673,2.26144793670271,0.0237315331944863,0.0484392960614544
"F2",73.3979663280093,1.38339989122535,0.389952313150558,3.54761298900471,0.000388738971632273,0.00160114069820421
"F2R",1656.28585097189,1.58766726088059,0.197645498506524,8.03290372347226,9.5192366848148e-16,1.84324926928646e-13
"F2RL2",214.393395953832,0.941300458580267,0.233064120294426,4.03880467482999,5.37242781511308e-05,0.000305746985119589
"F2RL3",37.7688681204908,0.643284357964039,0.220752051674468,2.91405834321603,0.00356763224323384,0.0101901177834263
"F3",346.729401934289,0.990917263826039,0.264261853537564,3.74975521650605,0.000177007268857165,0.000824925569390687
"F5",4315.99146820249,1.16522922076748,0.332735753213127,3.50196577769361,0.000461838935917654,0.00185479296426093
"F8",504.093692611458,0.870295139136189,0.23296670785432,3.73570604637812,0.000187189233076628,0.000864763061620801
"FA2H",80.1159580873807,1.10692554644461,0.488865226052589,2.2642754842324,0.0235571764462812,0.0481887203831555
"FAAP100",331.227954494126,-0.549020438433432,0.149021519480225,-3.68416883916076,0.000229450119553609,0.00102683455419171
"FABP5",1655.0848152656,-0.572828372601547,0.184776344143219,-3.10011747043524,0.00193443905685625,0.00611487623825671
"FABP5P7",470.007106271325,-1.12793042954126,0.273059908813388,-4.1307068270945,3.61649553648848e-05,0.000219008958802612
"FAF1",3756.21190428477,-0.326573210503332,0.0950719833580812,-3.43500996790316,0.000592532033180353,0.00228410381714922
"FAHD2A",467.690209083248,-0.442794661517038,0.150593355269936,-2.94033332827558,0.00327859335556582,0.00949088519592965
"FAHD2B",335.661167363424,-0.508428296217913,0.177196855104197,-2.86928510056763,0.0041140078778815,0.0114399679658498
"FAIM2",92.9587032302452,1.6881963956307,0.347398244823524,4.85954209840149,1.17657562350364e-06,1.22502739344202e-05
"FAM101B",42.911090418744,0.956192386272513,0.208427362374486,4.5876528656276,4.48257181870501e-06,3.81222685256551e-05
"FAM106A",796.034608003526,1.42598145475851,0.331010783723906,4.30796072175073,1.6476663504855e-05,0.000113143602470976
"FAM106CP",878.563655636981,0.92648293102177,0.315256597880568,2.93882170032412,0.00329462546989484,0.00953555654593334
"FAM106DP",100.133629703531,0.93445882436458,0.345171740456496,2.70722864834978,0.00678475106192203,0.0173308039512867
"FAM107B",2795.14942650672,-0.749718344336348,0.154518441896432,-4.85196676289849,1.22243112987691e-06,1.26365634636624e-05
"FAM111B",504.446674800387,-0.585412515881336,0.183914816503134,-3.18306337146774,0.0014572571613918,0.0048245056731816
"FAM120A",9170.86448079982,-0.180742256887527,0.0802738293508763,-2.25157138196938,0.0243493712491084,0.049560225188225
"FAM120AOS",642.290580135195,0.519604339874765,0.143440840719401,3.62242954843814,0.000291848961569237,0.00126060332203383
"FAM122B",2010.34818640743,-0.376983898730422,0.127458100256258,-2.95770843887116,0.00309935125479643,0.00903460606272402
"FAM122C",309.356748859807,0.361489237675924,0.134702372519209,2.68361448217531,0.00728310352074327,0.0183673948066013
"FAM124A",40.0130135354415,0.602794503100312,0.249064633768161,2.42023323014787,0.015510555313757,0.0342050829544213
"FAM126A",3405.04668506802,0.446468587313087,0.188481827146618,2.36876198661733,0.0178477349571056,0.0382747617029879
"FAM126B",1232.00127919427,0.360622753024139,0.106104318545824,3.39875660073528,0.000676929297726709,0.00256121119106307
"FAM127A",193.443467959474,0.650036998866083,0.194454113457798,3.34288119344494,0.000829133898125624,0.00303550565700684
"FAM127B",184.80092766319,0.703501474044453,0.206686335973149,3.40371544510735,0.000664759658807018,0.00252030894520961
"FAM127C",55.1633301330108,1.18647779230443,0.190014904691587,6.24413013405556,4.26165080106137e-10,1.42455771408952e-08
"FAM129B",491.641770263559,1.14695772660217,0.280350178626291,4.09116103375514,4.29218952833033e-05,0.000251110483901359
"FAM131A",72.2484868289152,0.559148298313827,0.155262474633562,3.60130997289258,0.000316617805103153,0.00135051517007301
"FAM133B",1773.84676648529,-0.607994691395512,0.114144747145038,-5.32652361674571,1.00110269085247e-07,1.46772931905406e-06
"FAM133DP",267.376627576593,-0.917495672385541,0.292234254947222,-3.13958975326572,0.00169184579246384,0.00546665191142468
"FAM134B",478.288329038312,0.863507772824178,0.295278066873269,2.92438846531323,0.00345133738687513,0.00991143697391995
"FAM135A",2115.76679099789,0.488078907111754,0.150217424327386,3.24914975274791,0.00115750524105993,0.00398587469476245
"FAM136A",137.168142714818,-0.626038856534967,0.154271823192609,-4.05802461900872,4.94895518014231e-05,0.000284914830856779
"FAM13A",516.43454670437,0.635928572404046,0.170391266742252,3.73216646934145,0.000189839970654335,0.000874972149216117
"FAM13C",155.863259573246,0.723627660007804,0.290485410765522,2.491098117805,0.0127348946065998,0.0291025700293022
"FAM149A",113.14046208789,0.901716360138048,0.361833879539529,2.49207277462678,0.0127000012914813,0.0290395478839488
"FAM150B",57.8069524206782,0.9359953958262,0.22954239900288,4.07765798341446,4.54916184056476e-05,0.00026410088374584
"FAM151B",73.8323369533542,0.888262542203464,0.239502420493186,3.70878315289818,0.000208257683522754,0.000947211543676394
"FAM155A",40.8431431850205,1.29555833486684,0.38653085906916,3.35175912729656,0.000802998512531255,0.00295755286058253
"FAM157A",7649.72340104141,0.6333887135996,0.196385217737949,3.22523620105041,0.00125868775040969,0.00426583652102561
"FAM160A1",124.64648949305,2.10159309004578,0.456858173305912,4.60009957759594,4.22289026414622e-06,3.62438116833047e-05
"FAM160A2",1054.80594640682,0.661441986396932,0.139885835905074,4.72844146169155,2.26249835194524e-06,2.13578768324533e-05
"FAM160B1",1739.49964331493,0.370694892940832,0.0945154547948435,3.92205585579064,8.77966319449311e-05,0.000459280458498311
"FAM171A1",229.173512678018,0.713053654691882,0.241234836659329,2.95584860199464,0.00311810107598693,0.0090825919802826
"FAM172A",1379.33511967824,0.343265781947069,0.0993348825977585,3.45564189507397,0.000548984151242949,0.00214329243998907
"FAM174A",36.6217768855656,0.590014569488678,0.195065543748332,3.02469907371185,0.00248880621454726,0.00752996666817481
"FAM174B",41.4853332131121,0.753227631677545,0.230282312411008,3.27088791054514,0.00107210394917754,0.0037459719577501
"FAM175A",1057.79043311959,0.601830036996943,0.182171279324222,3.30364939648817,0.000954351041762006,0.00341595713279917
"FAM179A",171.243817872331,0.567296844941092,0.237766859478243,2.38593741022602,0.0170356501232804,0.0368869565876786
"FAM179B",1809.80476504618,0.586238410761451,0.110557705208166,5.30255588841719,1.14192490223472e-07,1.64681958198755e-06
"FAM184B",243.510255174644,1.40836359068296,0.331324206030848,4.25071143323538,2.1309256851005e-05,0.000140277106252179
"FAM185A",566.221365132257,0.460369575517657,0.135238591144511,3.40412874477317,0.000663754607269368,0.00251770082518467
"FAM185BP",317.862801591086,1.62109074597983,0.218166354356045,7.43052589738118,1.08166754891996e-13,1.06016773714513e-11
"FAM186A",377.281127059805,1.00800510313621,0.312581914372487,3.22477103372981,0.00126073455887972,0.00427186157189334
"FAM188A",1599.24303624816,0.327408091068008,0.104954426499581,3.11952627428549,0.00181142104901006,0.00579640133336995
"FAM192A",2151.73577274535,-0.745730339601865,0.106320493787419,-7.01398491520274,2.31624380092403e-12,1.54526550718789e-10
"FAM196A",53.0208600461361,1.14535357803848,0.283797363333143,4.03581472564273,5.44131439598062e-05,0.000309445522848783
"FAM196B",426.811699752244,0.449369785355939,0.14430291834948,3.114072747078,0.00184523987819191,0.00588564057571941
"FAM198B",806.67906522934,0.601278235659592,0.22291994923339,2.69728320739062,0.00699077875675239,0.0177457370263332
"FAM200A",301.947689987675,0.429407820834128,0.115996709738303,3.70189656071196,0.00021399386483843,0.000969690235703366
"FAM200B",285.357637862145,0.711023947882612,0.137844671051269,5.15815332185138,2.49397362500581e-07,3.22996029509317e-06
"FAM205A",97.7976307061685,1.57664364240011,0.404094894532148,3.90166682067467,9.55325900887376e-05,0.000493771635881828
"FAM207A",266.939820031655,-0.892423696397815,0.150874044611857,-5.91502467302238,3.31825837665195e-09,8.06850023039506e-08
"FAM20A",2173.90204778047,0.945972586493775,0.133719193615239,7.07432165060534,1.50181577200462e-12,1.05981470346175e-10
"FAM20C",227.502120067965,0.682584794813281,0.237253621885274,2.87702581477703,0.00401442752791197,0.0112082082448015
"FAM210A",438.772679841165,-0.277351383863002,0.0946384517215033,-2.9306416030471,0.00338262788511361,0.00975646967481089
"FAM210B",92.481702748778,0.980331212646221,0.175581217031922,5.58334900063934,2.3593062560958e-08,4.24596198623184e-07
"FAM214B",102.897219527089,0.55235484516994,0.166937320217021,3.30875591181091,0.000937114977294552,0.00336260149366845
"FAM21FP",399.805363079893,0.781129480771749,0.320297107063598,2.43876533239074,0.0147375351109146,0.0327734709371292
"FAM222B",344.607608027398,0.378157020427514,0.0947937573792964,3.989260800312,6.62795180302535e-05,0.000363016966983223
"FAM227B",270.58860348757,1.06901380137508,0.217077238821471,4.92457803120603,8.45425883570482e-07,9.22589153218702e-06
"FAM228B",543.501931797075,1.00177206443442,0.185554003983461,5.3988167483775,6.70818493968629e-08,1.04835197315294e-06
"FAM229A",55.3033379279657,0.933333905485231,0.235948783292589,3.95566314206353,7.63226426012972e-05,0.000408168042850588
"FAM26E",32.3657236742089,0.924376213291692,0.239220624685432,3.86411587423626,0.000111492289558192,0.000563781711339161
"FAM26F",607.923866956008,1.0316705572558,0.305573040311514,3.37618317441903,0.000734989682116429,0.00274462986186375
"FAM27E3",1111.86039538555,-0.951460680774788,0.393324979974606,-2.41901920604233,0.015562418501971,0.0342908799575764
"FAM32A",541.148155733185,-0.509182304671448,0.121719791330865,-4.183233466835,2.87391984282245e-05,0.000181210600772186
"FAM35CP",203.310826115493,0.999421676948611,0.218094883854683,4.58250858197357,4.59430847166806e-06,3.88175240241815e-05
"FAM46A",144.681704966972,0.80937386920337,0.207780610343251,3.89532915446872,9.80654650426638e-05,0.000504921460171446
"FAM47E-STBD1",65.5290188923012,0.948273536187349,0.308174931755587,3.07706253323493,0.00209051440295829,0.00652895115857036
"FAM50A",1721.52553386995,-0.921032984040875,0.1774968379592,-5.18901065861571,2.11414296754861e-07,2.79503430797143e-06
"FAM53C",460.203271885642,-0.26163978148148,0.105465822340887,-2.48080160638018,0.0131087311271183,0.0297854082479085
"FAM60A",1199.38257407119,-0.378571706048529,0.156106830157405,-2.42508098887672,0.0153049719860142,0.0338215529479152
"FAM60DP",1236.52546190661,2.04932331678587,0.53012034193998,3.86577000476223,0.000110739260105871,0.000560330775003514
"FAM63A",178.196244871526,0.675436398086236,0.181550878870239,3.72036975138519,0.000198931316693427,0.000908958689628271
"FAM63B",474.58618799591,0.269184889420034,0.0922078723369814,2.91932654552829,0.00350788551765761,0.0100357128377239
"FAM65A",3261.97367793028,1.12003870398657,0.212462452714964,5.27170184507468,1.35164528457278e-07,1.91380230939862e-06
"FAM65C",236.846603706969,0.88653213204662,0.200543018091656,4.42065817340716,9.84007269915001e-06,7.35250232080489e-05
"FAM71D",68.9120283546549,1.11402889376401,0.40783628128404,2.73155907134251,0.00630354397390276,0.0163034898970082
"FAM72B",1868.39813710776,-0.948694901566658,0.222880126652002,-4.25652531617555,2.07628535727083e-05,0.00013719208865063
"FAM72D",789.894021685683,-1.05975884241065,0.309568103756059,-3.42334636402252,0.000618552064557636,0.00236887836011726
"FAM73A",974.714539854387,0.574744660180241,0.092895192552954,6.18702264762101,6.13111594750068e-10,1.95089897824481e-08
"FAM76A",331.991071589696,-0.237591046475382,0.091077259662117,-2.6086758358432,0.00908933007552175,0.0219900019715274
"FAM83D",876.021954064465,-0.811763939187993,0.178723536026897,-4.54200916809203,5.5720617274467e-06,4.54875044259119e-05
"FAM83F",44.3335210210558,0.960440863272745,0.285317734862096,3.36621508556753,0.000762072619875902,0.00283244125898632
"FAM83H",215.138429069701,1.43598257903869,0.322194277732189,4.45688417915444,8.31595026986697e-06,6.36516097883921e-05
"FAM83H-AS1",19.0171881297591,0.658545902769662,0.268368800480096,2.45388398946361,0.0141322565563757,0.0316356928806053
"FAM86B3P",256.643629669427,-0.526653966422225,0.232539808869791,-2.26479057062063,0.0235255343495976,0.0481301938413749
"FAM8A1",187.267809148182,0.697505753187967,0.14317922917231,4.87155683977424,1.1072229912585e-06,1.16196210543308e-05
"FAM92A1",409.657463563656,0.823862154206764,0.185469667196702,4.44203177079629,8.91133980382513e-06,6.76035611109104e-05
"FAM98A",1470.88375141693,-0.549066120077369,0.102623694135462,-5.35028605920782,8.78153112323657e-08,1.30677742431818e-06
"FAM98B",1184.43776797182,-0.312401329373746,0.0894707000711468,-3.49166072384955,0.000480027564386331,0.00191168238458143
"FANCA",10882.6547105795,-1.0852486192251,0.213492901160633,-5.08330072487308,3.70931713772463e-07,4.54448591919689e-06
"FANCB",765.987762830325,-0.518080245707971,0.202920216566062,-2.55312287003846,0.0106761826403514,0.0251396155959514
"FANCD2",11174.1343862517,-0.609432838206626,0.137390275154101,-4.43577856964818,9.17401115619137e-06,6.93973078313514e-05
"FANCG",1398.78542578556,-0.729153080690518,0.142008613505703,-5.13456939470249,2.82790738209806e-07,3.5863828604595e-06
"FANCI",11137.5145695662,-0.748338034163221,0.138658550180943,-5.39698441377525,6.77702727390659e-08,1.05702985319341e-06
"FANCL",3674.23939534148,0.361663147260788,0.160274614400664,2.25652171189557,0.0240379771214666,0.0490080894625894
"FANK1",65.7083915195244,1.1542713469539,0.311546641230728,3.70497124409396,0.000211414715757347,0.000959097959084331
"FAP",1618.35835093679,0.965310372420633,0.296325311902436,3.257603497397,0.00112357277588889,0.00389337269675897
"FAR1",1799.94823392477,-0.33427059651959,0.101443239579411,-3.29514906962251,0.000983694823482899,0.00349890376506753
"FARP1",1498.9188970085,0.567903952861087,0.150076300246147,3.78410149990134,0.000154264862515076,0.000738855302938739
"FARSA",1334.15622760036,-0.838032332790547,0.108796556570529,-7.70274684426506,1.33172028288756e-14,1.69160437213509e-12
"FARSB",2197.71435827435,-0.426826273923722,0.125909713868937,-3.38993919379419,0.000699081280660346,0.00263220596972373
"FAS",5499.73461269786,0.547263386756607,0.195304482285858,2.80210356849673,0.00507705717632172,0.0136378808739023
"FASLG",190.268877316999,0.64733711908383,0.246874656991488,2.6221286825166,0.00873824302152026,0.0212930974057242
"FASN",4454.65009238805,-0.841888625473686,0.181868990126508,-4.62909385975074,3.67269284817575e-06,3.21826804874915e-05
"FAT1",3636.23702100559,1.0197114601181,0.205132597888573,4.97098691584847,6.66129452994111e-07,7.5387052420816e-06
"FAT2",504.411215529043,2.04651087824634,0.375344450115385,5.45235417126115,4.97073310351704e-08,8.05180946174147e-07
"FAT4",871.962076973384,1.17209818084548,0.228522493962595,5.12902760914786,2.91242631245329e-07,3.6788786785309e-06
"FAU",3019.89208445844,-0.520937474937605,0.127171022347441,-4.09635359786889,4.19708705659211e-05,0.000246819808461369
"FAXDC2",139.30785234401,0.597928427475399,0.170999199385107,3.49667384189797,0.000471097431729127,0.00188533147344138
"FBL",2066.11036474867,-1.06037128700752,0.143017270431166,-7.41428838496727,1.22279583110869e-13,1.16961157869541e-11
"FBLIM1",110.334365502809,0.673081790436191,0.20923812483272,3.21682193899559,0.00129619017464451,0.00437426303783326
"FBLN1",1561.57585415096,0.95340086004546,0.285324420736354,3.34146252740989,0.000833382650687639,0.00304895155014247
"FBLN2",432.00987631762,0.767262397676501,0.246370414015051,3.11426353989741,0.00184404699268024,0.0058841997889423
"FBLN5",798.472385143627,0.651380719365117,0.218187763110797,2.98541361842708,0.00283195110069734,0.00838599768311681
"FBLN7",47.5408666706718,0.865097578855453,0.248182363690429,3.48573349851134,0.000490789686018238,0.00194721605062408
"FBN1",15062.835093603,0.754637290577983,0.21429408094534,3.5215031943438,0.000429107497642538,0.00174390929520123
"FBN2",860.436105929459,1.12381091324499,0.309059580962411,3.63622738937731,0.000276660135401984,0.00120648438064067
"FBXL13",233.266974466073,0.692095684066324,0.219202601957345,3.15733334315529,0.0015921921998385,0.00519433485700343
"FBXL17",778.133885558747,0.227785949865001,0.100394136916808,2.26891685969427,0.0232733822555908,0.0477188485865536
"FBXL2",200.427615725165,0.724677927160127,0.219191728550686,3.3061371975656,0.000945917592515358,0.00338959140915343
"FBXL20",764.193676096774,0.379140626665502,0.100617846412113,3.76812504128352,0.000164478312937648,0.000776564571163835
"FBXL3",1281.11607420468,0.465739710250334,0.0898637357628586,5.18273257055965,2.18658452295678e-07,2.88121071000064e-06
"FBXL4",956.331288694911,0.241018026953342,0.0961760407704458,2.506009033254,0.0122102500309914,0.0281140298712414
"FBXL5",1668.90293978256,0.438739593185882,0.0959386579813122,4.57312622896333,4.80500458786681e-06,4.01758098189306e-05
"FBXL6",161.167742538339,-0.549942875388979,0.168140158270779,-3.27074079770599,0.00107266177712171,0.00374652962981488
"FBXL8",33.129820920455,0.519888532532278,0.227570068736741,2.28452069913332,0.0223409475128986,0.0460927188942053
"FBXO15",101.547180565352,0.71161018097682,0.266539570799458,2.66981063578072,0.00758940354288118,0.0190070267277393
"FBXO18",2061.14069463038,-0.273959046869706,0.101160748560128,-2.70815559166082,0.00676582948368981,0.0172880335600301
"FBXO24",81.820968241154,0.864628746127681,0.245958828761941,3.51533933739999,0.000439192410665465,0.0017803158275584
"FBXO25",738.260453159682,1.00946620140337,0.165629767356118,6.09471484212698,1.09632703050596e-09,3.19990452028927e-08
"FBXO3",863.792195486255,0.387051289266365,0.10586303778562,3.65615135709757,0.000256030220280167,0.00112829526439314
"FBXO32",377.731819929032,0.921520270782411,0.230274160082946,4.00183967862687,6.28518820440472e-05,0.000348937826257126
"FBXO41",371.415606946225,-0.795361218150052,0.18882115254351,-4.21224638996299,2.52843524281029e-05,0.000162536416134987
"FBXO5",1004.11948675844,-0.685793299642564,0.141833520281221,-4.83519902969909,1.33012482778315e-06,1.35556623976514e-05
"FBXO8",430.714801160337,0.429757538074396,0.104915213216381,4.09623661716295,4.19920738514214e-05,0.000246853072422388
"FBXW10",169.178330953745,1.01712411441381,0.437256290001671,2.32615090433557,0.0200105017349902,0.0421164828404262
"FBXW11",1273.42948999016,0.361654797144478,0.0796175126455803,4.54240260876266,5.56166930250748e-06,4.54494005070581e-05
"FBXW9",141.141334222299,-0.558678825967413,0.199881202441686,-2.79505435800249,0.00518909892848233,0.013880140294212
"FCAR",102.41142449111,0.780795965199636,0.287384485098646,2.71690368020954,0.00658957816714414,0.0169084230992105
"FCER1G",1681.01980151568,0.643643517780936,0.282940230185377,2.27483916783143,0.0229155796640314,0.0471190849398461
"FCF1P7",212.110592590317,1.02188388757548,0.173092622993183,5.90368249036081,3.5547600243705e-09,8.56486793125263e-08
"FCGR1A",1841.24827629873,0.863509351324386,0.372492540153406,2.31819233472102,0.0204388704422609,0.0428081235829335
"FCGR1B",873.909741492527,0.936168998596357,0.349182088542735,2.68103384828052,0.00733950916596365,0.0184627260039878
"FCGR3A",2709.33832062563,0.907191001761399,0.392454152149081,2.31158466993817,0.0208005822460353,0.0434339354159058
"FCGR3B",265.40326855448,1.16691284331772,0.400705545212854,2.91214548253347,0.00358955408654934,0.0102379988838208
"FCHO1",903.205606533812,-0.632489750186853,0.13822062043246,-4.57594350400062,4.7407848060144e-06,3.97225230342462e-05
"FCHO2",2159.50979695718,0.627953952926415,0.139651290158758,4.49658540363319,6.9053450240819e-06,5.44674954259178e-05
"FCMR",1944.17426937419,0.800872976842633,0.257127320929734,3.1146942065386,0.00184135695896994,0.00587679714462807
"FCN1",605.84747178008,0.835956128751716,0.26648104006857,3.1370191610503,0.00170674972692955,0.00550885433245057
"FCRL6",116.133563512344,1.26054181420707,0.293503812580445,4.29480558744555,1.74846489458224e-05,0.000118692285575788
"FCRLA",981.830925405731,-0.775676749702661,0.299470937586631,-2.59015701474629,0.00959321649413569,0.0229940565099393
"FDFT1",2039.57921016139,-0.389754402451676,0.167552647854393,-2.32616080642535,0.0200099736753578,0.0421164828404262
"FDPS",2087.42053331409,-0.845489764909593,0.1307433728938,-6.46678868837477,1.00107482377043e-10,4.07565796200688e-09
"FDPSP7",222.058297744786,0.588833524645247,0.146706206797546,4.01369197322262,5.97763432174391e-05,0.000335618379634547
"FDX1P1",83.0534690964533,0.582928261880414,0.160465202438518,3.63273939160587,0.00028042820649767,0.00122056991852248
"FDX2",40.0982826977199,-0.470847855803931,0.203030542721377,-2.31909864147921,0.0203896884187312,0.0427558240527929
"FEM1C",840.6382659605,0.433871889210207,0.101305483702832,4.28280753767407,1.84549794928991e-05,0.0001242697898169
"FEN1",649.934764796834,-1.49034889081626,0.186940923544378,-7.97229874849992,1.55749740313141e-15,2.71757623812313e-13
"FER",994.915838651442,0.417889854591774,0.152073753785107,2.74794199650183,0.00599706172591153,0.0156331219970486
"FER1L5",155.314605477737,0.777412061116917,0.314038499815052,2.47553106251228,0.0133038188355893,0.0301166289523078
"FERMT2",552.779901912625,0.669564662125733,0.177271224403676,3.77706344827305,0.000158688316406263,0.00075529169301518
"FGD1",142.380212861139,0.570888413569951,0.191306308229022,2.98415885422092,0.00284359098704489,0.00841262114631986
"FGD2",723.549517062262,-0.424694919015587,0.176141876179013,-2.41109569301947,0.0159046748446875,0.0348467541305296
"FGD5",385.447179462087,0.469671194772938,0.190266666706479,2.46848911006304,0.0135684780516449,0.0306284183258484
"FGD6",4147.53193552463,-0.697732222936245,0.224405647256096,-3.10924538427493,0.00187565870140022,0.00596230407624277
"FGF11",63.6288851399399,0.853289672885256,0.224146941867056,3.80683165149472,0.000140758491060588,0.000684312100753218
"FGF13",138.401203745052,0.633038864825188,0.238968774666293,2.64904427663904,0.00807197555932605,0.0199543558977081
"FGF2",138.645065844758,0.667149067275743,0.262274139742663,2.54370891438376,0.0109682445115425,0.0257091506280296
"FGF23",1730.84261782222,1.37397007120321,0.391855615052754,3.50631716995617,0.000454353457409601,0.00183009238882538
"FGFR1",2020.28530029408,0.45016819620005,0.1739132170402,2.58846454491146,0.00964048708538833,0.0230813196455623
"FGFR1OP2",1128.78018063436,-0.301765427773504,0.107327695543819,-2.81162682422732,0.00492916542703004,0.013299114469054
"FGFR2",492.871213178996,1.75888251764572,0.355170640957062,4.95221821518282,7.33722589040264e-07,8.16973861765871e-06
"FGL2",747.515398821757,0.55441050553266,0.21448855816698,2.58480223966562,0.00974348654598233,0.0232887369226415
"FH",1999.25250172137,-0.549536396584334,0.137775002896216,-3.98865095287491,6.64501123753696e-05,0.000363825822171075
"FHDC1",130.943962552491,1.24670356702856,0.317279869177481,3.92934972603375,8.51758860434625e-05,0.000448267390983791
"FHIT",72.5378531487991,0.663256320941869,0.270439831085083,2.45250974414786,0.0141863537119198,0.0317433658734304
"FHL1",1104.93429323771,1.92549557204823,0.248646250069831,7.74391558894398,9.64010206850427e-15,1.28626504742614e-12
"FHL2",142.409546411,0.651713659832025,0.255372183821268,2.55201506319166,0.0107101888209649,0.0252010044604744
"FHL3",58.9480473794081,0.754422666566779,0.179798450905295,4.19593529737447,2.71747823081747e-05,0.000172869067904326
"FIBP",1426.68368492723,-0.495790109231752,0.104544964658005,-4.74236239740112,2.11240306391825e-06,2.01445860954318e-05
"FIGN",65.9641567075731,1.15874683703274,0.351473322879196,3.29682727423101,0.000977836165257394,0.00348196515630341
"FIGNL1",632.321234328197,-0.389487566765451,0.12372818729169,-3.14792914444977,0.00164431545715325,0.00534352043157578
"FILIP1L",1939.7610088739,0.511876085953285,0.165381516358024,3.09512270310278,0.0019673149149186,0.00619905263327594
"FIP1L1",4758.36639715086,-0.355184362233187,0.108942023108327,-3.26030628125942,0.00111291962537479,0.00386250006813136
"FIS1",612.819437460335,-0.464709719076911,0.118647086806252,-3.91673939568168,8.97546830697208e-05,0.000468636914758641
"FITM2",149.252142982461,0.379391224485934,0.147024397384011,2.58046440751605,0.0098667526725028,0.0235408413123966
"FKBP11",618.362788815555,-0.594959456128556,0.146943894195802,-4.04888858693085,5.1461434040021e-05,0.000294558273138952
"FKBP2",132.272792457962,-0.800676357851216,0.160055068781146,-5.00250547482526,5.65899744293808e-07,6.52057775028816e-06
"FKBP3",2199.87826345875,-0.477119257180311,0.115176792322347,-4.14249474707534,3.43548239513437e-05,0.000209479990283961
"FKBP4",1621.95418018813,-1.15730177480414,0.173349295354295,-6.67612621348601,2.45340700377575e-11,1.18404852297725e-09
"FKBP5",4039.58652577985,-0.605160585890519,0.182949851540664,-3.30779490004675,0.000940336495045647,0.00337263674459787
"FKBP6",175.153979247297,0.95994065633008,0.358519207539687,2.67751527991375,0.00741704693898791,0.0186282618312638
"FKBP8",716.925599941319,-0.510235705743087,0.146808742727628,-3.47551308091862,0.000509877125556237,0.00201489024379839
"FKBP9",838.679969337116,0.821542323558912,0.176019316341432,4.66734186130647,3.05121423796707e-06,2.76209690253371e-05
"FLAD1",793.492500934459,-0.330889596189511,0.0914238196596874,-3.61929306193071,0.000295408937634201,0.00127390089944483
"FLG",6137.56235332911,1.66993397086599,0.328313648307028,5.08639826421204,3.64927329072094e-07,4.48823867622518e-06
"FLG2",881.925701035424,1.85608982106571,0.389981100859323,4.7594353084696,1.94135334369294e-06,1.87956148726564e-05
"FLII",3454.38377942583,-0.372106302056812,0.125574364886296,-2.96323459325272,0.00304424461735269,0.00890503243078961
